newprice2,isbn3,newprice1,title1,author3,usedprice2,usedprice3,course,title2,title3,isbn1,author1,author2,isbn2,usedprice1,newprice3
,,,,,,,All : 2016 Fall : Course ID 95328,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95331,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95330,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95326,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95332,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95323,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95324,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95322,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95325,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95327,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95321,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95329,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95333,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95347,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95341,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95344,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95343,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95339,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95345,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95336,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95337,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95335,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95338,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95340,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95320,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95342,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95346,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 495 : HM1 : Course ID 90407,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 495 : 001 : Course ID 90406,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 496 : 001 : Course ID 90408,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 498 : 101 : Course ID 90409,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90410,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90411,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90412,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90413,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 601 : 001 : Course ID 90414,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 611 : 001 : Course ID 90415,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 654 : 001 : Course ID 90417,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 655 : 001 : Course ID 90418,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 652 : 101 : Course ID 90416,,,,,,,,
,,,Molecular Biology of the Cell,,,,,,,,,,,,
,,,Molecular Biology of the Cell,,,,,,,,,,,,
,,,,,,,,,,,Alberts,,,,
,,,,,,,,,,9780815344322,,,,,
,,$199.00,,,,,,,,,,,,,
,,,,,,,,,,,,,,$149.25,
,,,,,,,,,,,,Alberts,,,
,,,,,,,,,,,,,9780815344322,,
,,,,Alberts,,,,,,,,,,,
,9780815344322,,,,,,,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 670 : 101 : Course ID 90419,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 673 : 001 : Course ID 90421,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 674 : 101 : Course ID 90422,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 675 : 001 : Course ID 90423,,,,,,,,
,,,Mastering MATLAB,,,,,,,,,,,,
,,,Mastering MATLAB,,,,,,,,,,,,
,,,,,,,,,,,Hanselman,,,,
,,,,,,,,,,9780136013303,,,,,
,,$133.25,,,,,,,,,,,,,
,,,,,,,,,,,,,,$100.00,
,,,,,,,,,,,,Hanselman,,,
,,,,,,,,,,,,,9780136013303,,
,,,,Hanselman,,,,,,,,,,,
,9780136013303,,,,,,,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 676 : 101 : Course ID 90424,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 679 : 101 : Course ID 90426,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 684 : 851 : Course ID 90427,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 698 : 001 : Course ID 90428,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 677 : 101 : Course ID 90425,,,,,,,,
,,,Creo Parametric 3.0 for Designers,,,,,,,,,,,,
,,,Creo Parametric 3.0 for Designers,,,,,,,,,,,,
,,,,,,,,,,,Sham Tickoo,,,,
,,,,,,,,,,9781936646920,,,,,
,,$85.25,,,,,,,,,,,,,
,,,,,,,,,,,,,,$64.00,
,,,,,,,,,,,,Sham Tickoo,,,
,,,,,,,,,,,,,9781936646920,,
,,,,Sham Tickoo,,,,,,,,,,,
,9781936646920,,,,,,,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 672 : 101 : Course ID 90420,,,,,,,,
,,,Biomedical Materials,,,,,,,,,,,,
,,,Biomedical Materials,,,,,,,,,,,,
,,,,,,,,,,,Narayan,,,,
,,,,,,,,,,,Narayan,,,,
,,,,,,,,,,9780387848716,,,,,
,,,,,,,,,,9780387848716,,,,,
,,$189.75,,,,,,,,,,,,,
,,,,,,,,,,,,,,$142.50,
,,,,,,,,Materials Science & Engineering (w/out Bind-In Access Code),,,,,,,
,,,,,,,,Materials Science & Engineering (w/out Bind-In Access Code),,,,,,,
,,,,,,,,,,,,Narayan,,,
,,,,,,,,,,,,Narayan,,,
,,,,,,,,,,,,,9780387848716,,
,,,,,,,,,,,,,9780387848716,,
$284.00,,,,,,,,,,,,,,,
,,,,,$213.00,,,,,,,,,,
,,,,Narayan,,,,,,,,,,,
,,,,Narayan,,,,,,,,,,,
,9780387848716,,,,,,,,,,,,,,
,9780387848716,,,,,,,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 698 : 851 : Course ID 90432,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 698 : 003 : Course ID 95351,,,,,,,,
,,,Speech Enhancement,,,,,,,,,,,,
,,,Speech Enhancement,,,,,,,,,,,,
,,,,,,,,,,,Loizou,,,,
,,,,,,,,,,,Loizou,,,,
,,,,,,,,,,9781466504219,,,,,
,,,,,,,,,,9781466504219,,,,,
,,$129.95,,,,,,,,,,,,,
,,,,,,,,,,,,,,$97.50,
,,,,,,,,Auditory Neuroscience,,,,,,,
,,,,,,,,Auditory Neuroscience,,,,,,,
,,,,,,,,,,,,Loizou,,,
,,,,,,,,,,,,Loizou,,,
,,,,,,,,,,,,,9781466504219,,
,,,,,,,,,,,,,9781466504219,,
$47.75,,,,,,,,,,,,,,,
,,,,,$36.00,,,,,,,,,,
,,,,Loizou,,,,,,,,,,,
,,,,Loizou,,,,,,,,,,,
,9781466504219,,,,,,,,,,,,,,
,9781466504219,,,,,,,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 698 : 103 : Course ID 90430,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 698 : 101 : Course ID 90429,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 698 : 105 : Course ID 90431,,,,,,,,
,,,Functional Magnetic Resonance Imaging,,,,,,,,,,,,
,,,Functional Magnetic Resonance Imaging,,,,,,,,,,,,
,,,,,,,,,,,Huettel,,,,
,,,,,,,,,,9780878936274,,,,,
,,$119.75,,,,,,,,,,,,,
,,,,,,,,,,,,,,$90.00,
,,,,,,,,,,,,Huettel,,,
,,,,,,,,,,,,,9780878936274,,
,,,,Huettel,,,,,,,,,,,
,9780878936274,,,,,,,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90433,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90434,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90435,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90436,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90437,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90438,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90439,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90440,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90441,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90442,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90443,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90444,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90445,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90446,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90447,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90448,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90449,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90450,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90451,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90452,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90453,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90454,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90455,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90456,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90457,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90458,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90459,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90460,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90461,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90462,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90463,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90464,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90465,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90466,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90467,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90468,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90469,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90470,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90471,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90472,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90473,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90474,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90475,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90476,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90477,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90478,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90479,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90480,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90481,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90482,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90483,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90484,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90485,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90486,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90487,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90488,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90489,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90490,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90491,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90492,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90493,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90494,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90495,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90496,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90497,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90498,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90499,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90500,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90501,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90502,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90503,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90504,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90505,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90506,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90507,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90508,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90509,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90510,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90511,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90512,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90513,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90514,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90515,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90517,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90518,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90519,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90520,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90516,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90521,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90522,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90523,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90524,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90525,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90526,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90527,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90528,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90529,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90530,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90532,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90531,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90533,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90534,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90535,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90536,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90537,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90538,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90539,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90540,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90541,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 772 : 001 : Course ID 90542,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95636,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90543,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90544,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90545,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90546,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90547,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90548,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90549,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90550,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90551,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90552,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90553,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90554,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90555,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90556,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90557,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90558,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90559,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90560,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90561,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90562,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90563,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90564,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90565,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90566,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90567,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90568,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90570,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90569,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90571,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90572,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90573,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90574,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90575,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90576,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90577,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90578,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90579,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90580,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90581,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90582,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90583,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90584,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90585,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90586,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90587,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90588,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90589,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90590,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90591,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90592,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90593,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90594,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90595,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90596,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90597,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90598,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90599,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90600,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90601,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90602,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90603,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90604,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90605,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90606,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90607,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90608,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90609,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90610,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90611,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90612,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90613,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90614,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90615,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90616,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90617,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90618,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90619,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90620,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90621,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90622,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90623,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90625,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90624,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90627,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90628,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90629,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90626,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90630,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90631,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90632,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90633,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90634,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90635,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90636,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90637,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90638,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90639,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90640,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90641,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90642,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90643,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90644,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90645,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90646,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90647,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90648,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90649,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90650,,,,,,,,
,,,,,,,All : 2016 Fall : BME : 791 : 001 : Course ID 90651,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90652,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90653,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90654,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90655,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90656,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90657,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90658,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90659,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90660,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90661,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90662,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90663,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90664,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90665,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90666,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90667,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90668,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90669,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95681,,,,,,,,
,,,,,,,All : 2016 Fall : CE : 101 : L55 : Course ID 95428,,,,,,,,
,,,Intro to AutoCAD 2016 for Civil Engineering Applications,,,,,,,,,,,,
,,,Intro to AutoCAD 2016 for Civil Engineering Applications,,,,,,,,,,,,
,,,,,,,,,,,Yasmin,,,,
,,,,,,,,,,9781585039517,,,,,
,,$75.00,,,,,,,,,,,,,
,,,,,,,,,,,,,,$56.25,
,,,,,,,,,,,,Yasmin,,,
,,,,,,,,,,,,,9781585039517,,
,,,,Yasmin,,,,,,,,,,,
,9781585039517,,,,,,,,,,,,,,
,,,,,,,All : 2016 Fall : CE : 200 : 001 : Course ID 90692,,,,,,,,
,,,Elementary Surveying (w/Bind-In Access),,,,,,,,,,,,
,,,Elementary Surveying (w/Bind-In Access),,,,,,,,,,,,
,,,,,,,,,,,Ghilani,,,,
,,,,,,,,,,9780133758887,,,,,
,,$251.00,,,,,,,,,,,,,
,,,,,,,,,,,,,,$188.25,
,,,,,,,,,,,,Ghilani,,,
,,,,,,,,,,,,,9780133758887,,
,,,,Ghilani,,,,,,,,,,,
,9780133758887,,,,,,,,,,,,,,
,,,,,,,All : 2016 Fall : CE : 101 : L54 : Course ID 95427,,,,,,,,
,,,Intro to AutoCAD 2016 for Civil Engineering Applications,,,,,,,,,,,,
,,,Intro to AutoCAD 2016 for Civil Engineering Applications,,,,,,,,,,,,
,,,,,,,,,,,Yasmin,,,,
,,,,,,,,,,9781585039517,,,,,
,,$75.00,,,,,,,,,,,,,
,,,,,,,,,,,,,,$56.25,
,,,,,,,,,,,,Yasmin,,,
,,,,,,,,,,,,,9781585039517,,
,,,,Yasmin,,,,,,,,,,,
,9781585039517,,,,,,,,,,,,,,
,,,,,,,All : 2016 Fall : CE : 200 : 101 : Course ID 90693,,,,,,,,
,,,Elementary Surveying (w/Bind-In Access),,,,,,,,,,,,
,,,Elementary Surveying (w/Bind-In Access),,,,,,,,,,,,
,,,,,,,,,,,Ghilani,,,,
,,,,,,,,,,9780133758887,,,,,
,,$251.00,,,,,,,,,,,,,
,,,,,,,,,,,,,,$188.25,
,,,,,,,,,,,,Ghilani,,,
,,,,,,,,,,,,,9780133758887,,
,,,,Ghilani,,,,,,,,,,,
,9780133758887,,,,,,,,,,,,,,
,,,,,,,All : 2016 Fall : CE : 101 : 001 : Course ID 95429,,,,,,,,
,,,Intro to AutoCAD 2016 for Civil Engineering Applications,,,,,,,,,,,,
,,,Intro to AutoCAD 2016 for Civil Engineering Applications,,,,,,,,,,,,
,,,,,,,,,,,Yasmin,,,,
,,,,,,,,,,9781585039517,,,,,
,,$75.00,,,,,,,,,,,,,
,,,,,,,,,,,,,,$56.25,
,,,,,,,,,,,,Yasmin,,,
,,,,,,,,,,,,,9781585039517,,
,,,,Yasmin,,,,,,,,,,,
,9781585039517,,,,,,,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 95520,,,,,,,,
,,,,,,,All : 2016 Fall : Course ID 90703,,,,,,,,
,,,,,,,All : 2016 Fall : CE : 260 : 101 : Course ID 90702,,,,,,,,
,,,Autodesk Revit 2016 Structure Fund,,,,,,,,,,,,
,,,Autodesk Revit 2016 Structure Fund,,,,,,,,,,,,
,,,,,,,,,,,Ascent,,,,
,,,,,,,,,,,Ascent,,,,
,,,,,,,,,,9781585039722,,,,,
,,,,,,,,,,9781585039722,,,,,
,,$51.75,,,,,,,,,,,,,
,,,,,,,,,,,,,,$39.00,
,,,,,,,,AutoCAD Civil 3D 2016 Fundamentals,,,,,,,
,,,,,,,,AutoCAD Civil 3D 2016 Fundamentals,,,,,,,
,,,,,,,,,,,,Ascent,,,
,,,,,,,,,,,,Ascent,,,
,,,,,,,,,,,,,9781585039722,,
,,,,,,,,,,,,,9781585039722,,
$58.50,,,,,,,,,,,,,,,
,,,,,$44.00,,,,,,,,,,
,,,,Ascent,,,,,,,,,,,
,,,,Ascent,,,,,,,,,,,
,9781585039722,,,,,,,,,,,,,,
,9781585039722,,,,,,,,,,,,,,
,,,,,,,All : 2016 Fall : CE : 260 : 003 : Course ID 90701,,,,,,,,
,,,Autodesk Revit 2016 Structure Fund,,,,,,,,,,,,
,,,Autodesk Revit 2016 Structure Fund,,,,,,,,,,,,
,,,,,,,,,,,Ascent,,,,
,,,,,,,,,,,Ascent,,,,
